Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield,pesticide_effectiveness
Azerbaijan,1998,Potatoes,95259,148.68,12.79,447.0,5717.129999999999,82711.0,91880.4,636.4176910742918
Azerbaijan,1999,Potatoes,95214,148.68,12.74,447.0,5694.78,95259.0,94398.6,636.1170497060396
Azerbaijan,2000,Potatoes,89357,148.68,12.61,447.0,5636.67,95214.0,92780.0,596.9869053981828
Azerbaijan,2001,Potatoes,109774,148.68,12.97,447.0,5797.59,89357.0,94463.0,733.3912346338856
Azerbaijan,2002,Potatoes,121132,148.68,12.45,447.0,5565.15,109774.0,102147.2,809.2731159807589
Azerbaijan,2004,Potatoes,141416,148.68,12.76,447.0,5703.72,121132.0,111378.6,944.7888829502939
Azerbaijan,2005,Potatoes,153215,148.68,12.88,447.0,5757.360000000001,141416.0,122978.8,1023.6170497060396
Azerbaijan,2006,Potatoes,149497,148.68,12.66,447.0,5659.02,153215.0,135006.8,998.7773917691073
Azerbaijan,2007,Potatoes,154570,148.68,12.75,447.0,5699.25,149497.0,143966.0,1032.66969535008
Azerbaijan,2008,Potatoes,156430,262.99,12.3,447.0,5498.1,154570.0,151025.6,592.5603242547066
Azerbaijan,2009,Potatoes,149950,316.18,12.6,447.0,5632.2,156430.0,152732.4,472.75994703323033
Azerbaijan,2010,Potatoes,144945,333.85,13.85,447.0,6190.95,149950.0,151078.4,432.86546214723006
Azerbaijan,2011,Potatoes,143973,461.84,11.79,447.0,5270.129999999999,144945.0,149973.6,311.0642986777288
Azerbaijan,2012,Potatoes,146740,516.35,13.0,447.0,5811.0,143973.0,148407.6,283.63776940175893
Azerbaijan,2013,Potatoes,151999,489.8,14.12,447.0,6311.639999999999,146740.0,147521.4,309.6964140179299
Azerbaijan,1992,"Rice, paddy",7292,148.68,10.93,447.0,4885.71,151999.0,118989.8,48.717263495456976
Azerbaijan,1993,"Rice, paddy",9461,148.68,10.53,447.0,4706.91,7292.0,91893.0,63.20817744521646
Azerbaijan,1994,"Rice, paddy",10059,148.68,11.32,447.0,5060.04,9461.0,65110.2,67.20336718332442
Azerbaijan,1995,"Rice, paddy",19890,148.68,12.81,447.0,5726.070000000001,10059.0,39740.2,132.883484767504
Azerbaijan,1996,"Rice, paddy",36917,148.68,11.96,447.0,5346.120000000001,19890.0,16723.8,246.63949759486906
Azerbaijan,1997,"Rice, paddy",46082,148.68,11.89,447.0,5314.83,36917.0,24481.8,307.870122928915
Azerbaijan,1998,"Rice, paddy",48046,148.68,12.79,447.0,5717.129999999999,46082.0,32198.8,320.99144842330304
Azerbaijan,1999,"Rice, paddy",44415,148.68,12.74,447.0,5694.78,48046.0,39070.0,296.73303046499194
Azerbaijan,2000,"Rice, paddy",50191,148.68,12.61,447.0,5636.67,44415.0,45130.2,335.3220203099946
Azerbaijan,2001,"Rice, paddy",48495,148.68,12.97,447.0,5797.59,50191.0,47445.8,323.99118118653126
Azerbaijan,2002,"Rice, paddy",46532,148.68,12.45,447.0,5565.15,48495.0,47535.8,310.8765366114377
Azerbaijan,2004,"Rice, paddy",39810,148.68,12.76,447.0,5703.72,46532.0,45888.6,265.9673971138429
Azerbaijan,2005,"Rice, paddy",35903,148.68,12.88,447.0,5757.360000000001,39810.0,44186.2,239.8650454302512
Azerbaijan,2006,"Rice, paddy",42375,148.68,12.66,447.0,5659.02,35903.0,42623.0,283.10395510422234
Azerbaijan,2007,"Rice, paddy",33886,148.68,12.75,447.0,5699.25,42375.0,39701.2,226.38963121325494
Azerbaijan,2008,"Rice, paddy",27973,262.99,12.3,447.0,5498.1,33886.0,35989.4,105.9623470586007
Azerbaijan,2009,"Rice, paddy",25279,316.18,12.6,447.0,5632.2,27973.0,33083.2,79.69922441515858
Azerbaijan,2010,"Rice, paddy",23963,333.85,13.85,447.0,6190.95,25279.0,30695.2,71.5633865910109
Azerbaijan,2011,"Rice, paddy",20947,461.84,11.79,447.0,5270.129999999999,23963.0,26409.6,45.25754040273097
Azerbaijan,2012,"Rice, paddy",22249,516.35,13.0,447.0,5811.0,20947.0,24082.2,43.005702135884796
Azerbaijan,2013,"Rice, paddy",22808,489.8,14.12,447.0,6311.639999999999,22249.0,23049.2,46.47106764466177
Azerbaijan,1992,Sorghum,578,148.68,10.93,447.0,4885.71,22808.0,18109.0,3.861571352218065
Azerbaijan,1993,Sorghum,1659,148.68,10.53,447.0,4706.91,578.0,13648.2,11.083645109567076
Azerbaijan,1994,Sorghum,2323,148.68,11.32,447.0,5060.04,1659.0,9923.4,15.519775521111704
Azerbaijan,1995,Sorghum,1317,148.68,12.81,447.0,5726.070000000001,2323.0,5737.0,8.798770710849812
Azerbaijan,1996,Sorghum,1389,148.68,11.96,447.0,5346.120000000001,1317.0,1453.2,9.279796900053446
Azerbaijan,1997,Sorghum,833,148.68,11.89,447.0,5314.83,1389.0,1504.2,5.56520577231427
Azerbaijan,1998,Sorghum,857,148.68,12.79,447.0,5717.129999999999,833.0,1343.8,5.725547835382148
Azerbaijan,2000,Sorghum,2434,148.68,12.61,447.0,5636.67,857.0,1366.0,16.26135756280064
Azerbaijan,2006,Sorghum,10000,148.68,12.66,447.0,5659.02,2434.0,3102.6,66.80919294494922
Azerbaijan,2008,Sorghum,12000,262.99,12.3,447.0,5498.1,10000.0,5224.8,45.45626728285162
Azerbaijan,2012,Sorghum,1500,516.35,13.0,447.0,5811.0,12000.0,5358.2,2.8993911278631486
Azerbaijan,2013,Sorghum,5000,489.8,14.12,447.0,6311.639999999999,1500.0,6186.8,10.187449062754686
Azerbaijan,1992,Soybeans,1141,148.68,10.93,447.0,4885.71,5000.0,5928.2,7.622928915018706
Azerbaijan,1993,Soybeans,811,148.68,10.53,447.0,4706.91,1141.0,4090.4,5.418225547835382
Azerbaijan,1994,Soybeans,1905,148.68,11.32,447.0,5060.04,811.0,2071.4,12.727151256012826
Azerbaijan,1995,Soybeans,10000,148.68,12.81,447.0,5726.070000000001,1905.0,3771.4,66.80919294494922
Azerbaijan,1996,Soybeans,9363,148.68,11.96,447.0,5346.120000000001,10000.0,4644.0,62.55344735435596
Azerbaijan,1997,Soybeans,10667,148.68,11.89,447.0,5314.83,9363.0,6549.2,71.26536611437733
Azerbaijan,1998,Soybeans,11111,148.68,12.79,447.0,5717.129999999999,10667.0,8609.2,74.23169428113309
Azerbaijan,1999,Soybeans,12000,148.68,12.74,447.0,5694.78,11111.0,10628.2,80.17103153393907
Azerbaijan,2000,Soybeans,11940,148.68,12.61,447.0,5636.67,12000.0,11016.2,79.77017637626938
Azerbaijan,2001,Soybeans,12222,148.68,12.97,447.0,5797.59,11940.0,11588.0,81.65419561731694
Azerbaijan,2004,Soybeans,17568,148.68,12.76,447.0,5703.72,12222.0,12968.2,117.3703901656868
Azerbaijan,2005,Soybeans,5789,148.68,12.88,447.0,5757.360000000001,17568.0,11903.8,38.675841795831104
Azerbaijan,2006,Soybeans,4906,148.68,12.66,447.0,5659.02,5789.0,10485.0,32.77659005879209
Azerbaijan,2007,Soybeans,4000,148.68,12.75,447.0,5699.25,4906.0,8897.0,26.72367717797969
Azerbaijan,2008,Soybeans,5000,262.99,12.3,447.0,5498.1,4000.0,7452.6,18.940111367854843
Azerbaijan,2009,Soybeans,6677,316.18,12.6,447.0,5632.2,5000.0,5274.4,21.051138154990856
Azerbaijan,2010,Soybeans,7136,333.85,13.85,447.0,6190.95,6677.0,5543.8,21.311034791697775
Azerbaijan,2011,Soybeans,6717,461.84,11.79,447.0,5270.129999999999,7136.0,5906.0,14.512574539797772
Azerbaijan,2012,Soybeans,6587,516.35,13.0,447.0,5811.0,6717.0,6423.4,12.732192906156373
Azerbaijan,2013,Soybeans,6457,489.8,14.12,447.0,6311.639999999999,6587.0,6714.8,13.156071719641401
Azerbaijan,1992,Wheat,21705,148.68,10.93,447.0,4885.71,6457.0,9720.4,145.0093532870123
Azerbaijan,1993,Wheat,16855,148.68,10.53,447.0,4706.91,21705.0,11664.2,112.60689470871192
Azerbaijan,1994,Wheat,16296,148.68,11.32,447.0,5060.04,16855.0,13580.0,108.87226082308925
Azerbaijan,1995,Wheat,14940,148.68,12.81,447.0,5726.070000000001,16296.0,15250.6,99.81293425975414
Azerbaijan,1996,Wheat,16627,148.68,11.96,447.0,5346.120000000001,14940.0,17284.6,111.08364510956707
Azerbaijan,1997,Wheat,16914,148.68,11.89,447.0,5314.83,16627.0,16326.4,113.00106894708712
Azerbaijan,1998,Wheat,15764,148.68,12.79,447.0,5717.129999999999,16914.0,16108.2,105.31801175841795
Azerbaijan,1999,Wheat,19992,148.68,12.74,447.0,5694.78,15764.0,16847.4,133.5649385355425
Azerbaijan,2000,Wheat,23223,148.68,12.61,447.0,5636.67,19992.0,18504.0,155.15098877605558
Azerbaijan,2001,Wheat,26154,148.68,12.97,447.0,5797.59,23223.0,20409.4,174.7327632282202
Azerbaijan,2002,Wheat,26028,148.68,12.45,447.0,5565.15,26154.0,22232.2,173.89096739711383
Azerbaijan,2004,Wheat,25748,148.68,12.76,447.0,5703.72,26028.0,24229.0,172.02030999465526
Azerbaijan,2005,Wheat,25818,148.68,12.88,447.0,5757.360000000001,25748.0,25394.2,172.4879743452699
Azerbaijan,2006,Wheat,26050,148.68,12.66,447.0,5659.02,25818.0,25959.6,174.03794762159274
Azerbaijan,2007,Wheat,26722,148.68,12.75,447.0,5699.25,26050.0,26073.2,178.5275253874933
Azerbaijan,2008,Wheat,27251,262.99,12.3,447.0,5498.1,26722.0,26317.8,103.22739497708247
Azerbaijan,2009,Wheat,25946,316.18,12.6,447.0,5632.2,27251.0,26357.4,81.80213128192193
Azerbaijan,2010,Wheat,19381,333.85,13.85,447.0,6190.95,25946.0,25070.0,57.87964760340451
Azerbaijan,2011,Wheat,24376,461.84,11.79,447.0,5270.129999999999,19381.0,24735.2,52.66614812894305
Azerbaijan,2012,Wheat,26144,516.35,13.0,447.0,5811.0,24376.0,24619.6,50.53445443123611
Azerbaijan,2013,Wheat,26719,489.8,14.12,447.0,6311.639999999999,26144.0,24513.2,54.43969030154849
Bahamas,1991,Cassava,100000,484.59,25.66,1292.0,33152.72,106667.0,103333.5,205.93504808583373
Bahamas,1992,Cassava,95859,484.59,25.1,1292.0,32429.2,100000.0,100842.0,197.40727774459936
Bahamas,1993,Cassava,90909,484.59,25.26,1292.0,32635.920000000002,95859.0,98358.75,187.2134928643506
Bahamas,1994,Cassava,80000,484.59,25.73,1292.0,33243.16,90909.0,94687.0,164.748038468667
Bahamas,1995,Cassava,77089,484.59,25.44,1292.0,32868.48,80000.0,88771.4,158.75326921888836
Bahamas,1996,Cassava,75783,484.59,25.06,1292.0,32377.519999999997,77089.0,83928.0,156.06375749088738
Bahamas,1997,Cassava,75317,484.59,25.81,1292.0,33346.52,75783.0,79819.6,155.1041001668074
Bahamas,1998,Cassava,75000,484.59,25.94,1292.0,33514.48,75317.0,76637.8,154.4512860643753
Bahamas,1999,Cassava,80000,484.59,25.31,1292.0,32700.519999999997,75000.0,76637.8,164.748038468667
Bahamas,2000,Cassava,100000,484.59,25.16,1292.0,32506.72,80000.0,81220.0,205.93504808583373
Bahamas,2001,Cassava,102308,375.89,25.23,1292.0,32597.16,100000.0,86525.0,271.45320915917114
Bahamas,2002,Cassava,100000,384.23,25.79,1292.0,33320.68,102308.0,91461.6,259.5851828777613
Bahamas,2004,Cassava,103333,269.66,25.46,1292.0,32894.32,100000.0,97128.2,381.7815709746545
Bahamas,2005,Cassava,106816,315.74,25.43,1292.0,32855.56,103333.0,102491.4,337.2355875481467
Bahamas,2006,Cassava,106250,268.2,25.34,1292.0,32739.28,106816.0,103741.4,394.68796433878157
Bahamas,2007,Cassava,105556,268.2,25.71,1292.0,33217.32,106250.0,104391.0,392.109955423477
Bahamas,2008,Cassava,139562,268.2,25.63,1292.0,33113.96,105556.0,112303.4,518.4323922734027
Bahamas,2009,Cassava,180917,268.2,25.46,1292.0,32894.32,139562.0,127820.2,672.054234769688
Bahamas,2010,Cassava,221795,268.2,24.77,1292.0,32002.84,180917.0,150816.0,823.904160475483
Bahamas,2011,Cassava,225128,268.2,25.76,1292.0,33281.920000000006,221795.0,174591.6,836.2852897473997
Bahamas,2012,Cassava,223000,268.2,25.46,1292.0,32894.32,225128.0,198080.4,828.3803863298663
Bahamas,2013,Cassava,221509,268.2,25.88,1292.0,33436.96,223000.0,214469.8,822.8417533432392
Bahamas,1990,Maize,15000,484.59,25.74,1292.0,33256.079999999994,221509.0,181286.4,30.89025721287506
Bahamas,1991,Maize,16667,484.59,25.66,1292.0,33152.72,15000.0,140260.8,34.32319446446591
Bahamas,1992,Maize,16667,484.59,25.1,1292.0,32429.2,16667.0,98568.6,34.32319446446591
Bahamas,1993,Maize,16000,484.59,25.26,1292.0,32635.920000000002,16667.0,57168.6,32.9496076937334
Bahamas,1994,Maize,17931,484.59,25.73,1292.0,33243.16,16000.0,16453.0,36.926213472270845
Bahamas,1995,Maize,17931,484.59,25.44,1292.0,32868.48,17931.0,17039.2,36.926213472270845
Bahamas,1996,Maize,17931,484.59,25.06,1292.0,32377.519999999997,17931.0,17292.0,36.926213472270845
Bahamas,1997,Maize,17400,484.59,25.81,1292.0,33346.52,17931.0,17438.6,35.83269836693507
Bahamas,1998,Maize,19842,484.59,25.94,1292.0,33514.48,17400.0,18207.0,40.86163224119113
Bahamas,1999,Maize,21657,484.59,25.31,1292.0,32700.519999999997,19842.0,18952.2,44.599353363949014
Bahamas,2000,Maize,24762,484.59,25.16,1292.0,32506.72,21657.0,20318.4,50.99363660701415
Bahamas,2001,Maize,30000,375.89,25.23,1292.0,32597.16,24762.0,22732.2,79.59882193743533
Bahamas,2002,Maize,30500,384.23,25.79,1292.0,33320.68,30000.0,25352.2,79.1734807777172
Bahamas,2004,Maize,35500,269.66,25.46,1292.0,32894.32,30500.0,28483.8,131.16086603118302
Bahamas,2005,Maize,36000,315.74,25.43,1292.0,32855.56,35500.0,31352.4,113.65788975184694
Bahamas,2006,Maize,38000,268.2,25.34,1292.0,32739.28,36000.0,34000.0,141.1589895988113
Bahamas,2007,Maize,40000,268.2,25.71,1292.0,33217.32,38000.0,36000.0,148.5884101040119
Bahamas,2008,Maize,47619,268.2,25.63,1292.0,33113.96,40000.0,39423.8,176.89078751857355
Bahamas,2009,Maize,60000,268.2,25.46,1292.0,32894.32,47619.0,44323.8,222.88261515601783
Bahamas,2010,Maize,75333,268.2,24.77,1292.0,32002.84,60000.0,52190.4,279.8402674591382
Bahamas,2011,Maize,73085,268.2,25.76,1292.0,33281.920000000006,75333.0,59207.4,271.48959881129275
Bahamas,2012,Maize,73404,268.2,25.46,1292.0,32894.32,73085.0,65888.2,272.67459138187223
Bahamas,2013,Maize,74465,268.2,25.88,1292.0,33436.96,73404.0,71257.4,276.6158989598811
Bahamas,2010,Plantains and others,79048,268.2,24.77,1292.0,32002.84,74465.0,75067.0,293.6404160475483
Bahamas,2011,Plantains and others,78182,268.2,25.76,1292.0,33281.920000000006,79048.0,75636.8,290.4234769687964
Bahamas,2012,Plantains and others,77391,268.2,25.46,1292.0,32894.32,78182.0,76498.0,287.4851411589896
Bahamas,2013,Plantains and others,76928,268.2,25.88,1292.0,33436.96,77391.0,77202.8,285.76523031203567
Bahamas,1990,Sweet potatoes,38118,484.59,25.74,1292.0,33256.079999999994,76928.0,69933.4,78.4983216293581
Bahamas,1991,Sweet potatoes,31385,484.59,25.66,1292.0,33152.72,38118.0,60400.8,64.63271484173892
Bahamas,1992,Sweet potatoes,31586,484.59,25.1,1292.0,32429.2,31385.0,51081.6,65.04664428839145
Bahamas,1993,Sweet potatoes,31571,484.59,25.26,1292.0,32635.920000000002,31586.0,41917.6,65.01575403117857
Bahamas,1994,Sweet potatoes,31254,484.59,25.73,1292.0,33243.16,31571.0,32782.8,64.36293992874647
Bahamas,1995,Sweet potatoes,30714,484.59,25.44,1292.0,32868.48,31254.0,31302.0,63.25089066908298
Bahamas,1996,Sweet potatoes,31324,484.59,25.06,1292.0,32377.519999999997,30714.0,31289.8,64.50709446240656
Bahamas,1997,Sweet potatoes,30800,484.59,25.81,1292.0,33346.52,31324.0,31132.6,63.42799481043679
Bahamas,1998,Sweet potatoes,31724,484.59,25.94,1292.0,33514.48,30800.0,31163.2,65.33083465474989
Bahamas,1999,Sweet potatoes,38088,484.59,25.31,1292.0,32700.519999999997,31724.0,32530.0,78.43654111493235
Bahamas,2000,Sweet potatoes,35304,484.59,25.16,1292.0,32506.72,38088.0,33448.0,72.70330937622275
Bahamas,2001,Sweet potatoes,30556,375.89,25.23,1292.0,32597.16,35304.0,33294.4,81.07405343734246
Bahamas,2002,Sweet potatoes,34792,384.23,25.79,1292.0,33320.68,30556.0,34092.8,90.31487682683073
Bahamas,2004,Sweet potatoes,33846,269.66,25.46,1292.0,32894.32,34792.0,34517.2,125.04987807581466
Bahamas,2005,Sweet potatoes,34323,315.74,25.43,1292.0,32855.56,33846.0,33764.2,108.3633263875734
Bahamas,2006,Sweet potatoes,34519,268.2,25.34,1292.0,32739.28,34323.0,33607.2,128.22808320950966
Bahamas,2007,Sweet potatoes,34364,268.2,25.71,1292.0,33217.32,34519.0,34368.8,127.65230312035662
Bahamas,2008,Sweet potatoes,34462,268.2,25.63,1292.0,33113.96,34364.0,34302.8,128.01634472511145
Bahamas,2009,Sweet potatoes,34560,268.2,25.46,1292.0,32894.32,34462.0,34445.6,128.38038632986627
Bahamas,2010,Sweet potatoes,34658,268.2,24.77,1292.0,32002.84,34560.0,34512.6,128.74442793462111
Bahamas,2011,Sweet potatoes,34757,268.2,25.76,1292.0,33281.920000000006,34658.0,34560.2,129.11218424962854
Bahamas,2012,Sweet potatoes,34855,268.2,25.46,1292.0,32894.32,34757.0,34658.4,129.47622585438336
Bahamas,2013,Sweet potatoes,34953,268.2,25.88,1292.0,33436.96,34855.0,34756.6,129.8402674591382
Bahrain,1991,Potatoes,206667,14.05,25.73,83.0,2135.59,186667.0,196667.0,13732.02657807309
Bahrain,1992,Potatoes,188000,14.05,25.09,83.0,2082.47,206667.0,193778.0,12491.694352159468
Bahrain,1993,Potatoes,162857,14.05,26.09,83.0,2165.47,188000.0,186047.75,10821.063122923588
Bahrain,1994,Potatoes,147500,30.86,26.66,83.0,2212.78,162857.0,178338.2,4629.62962962963
Bahrain,1995,Potatoes,166667,12.46,26.18,83.0,2172.94,147500.0,174338.2,12382.392273402675
Bahrain,1996,Potatoes,125000,12.16,26.76,83.0,2221.08,166667.0,158004.8,9498.480243161093
Bahrain,1997,Potatoes,160000,9.42,26.11,83.0,2167.13,125000.0,152404.8,15355.086372360845
Bahrain,1998,Potatoes,160000,11.15,27.54,83.0,2285.8199999999997,160000.0,151833.4,13168.724279835391
Bahrain,1999,Potatoes,100000,12.5,27.67,83.0,2296.61,160000.0,142333.4,7407.407407407408
Bahrain,2000,Potatoes,103333,8.65,26.99,83.0,2240.17,100000.0,129666.6,10708.082901554404
Bahrain,2001,Potatoes,110000,9.2,27.36,83.0,2270.88,103333.0,126666.6,10784.313725490198
Bahrain,2002,Potatoes,190000,0.91,27.19,83.0,2256.77,110000.0,132666.6,99476.43979057591
Bahrain,2004,Potatoes,180000,12.24,27.07,83.0,2246.81,190000.0,136666.6,13595.166163141994
Bahrain,2005,Potatoes,100000,12.75,26.89,83.0,2231.87,180000.0,136666.6,7272.727272727273
Bahrain,2006,Potatoes,130000,12.12,27.15,83.0,2253.45,100000.0,142000.0,9908.536585365855
Bahrain,2007,Potatoes,255556,16.25,27.13,83.0,2251.79,130000.0,171111.2,14814.840579710144
Bahrain,2008,Potatoes,210000,10.45,26.96,83.0,2237.6800000000003,255556.0,175111.2,18340.611353711793
Bahrain,2009,Potatoes,166667,12.59,27.24,83.0,2260.92,210000.0,172444.6,12263.944076526857
Bahrain,2010,Potatoes,155598,9.84,28.0,83.0,2324.0,166667.0,183564.2,14354.059040590406
Bahrain,2011,Potatoes,171162,9.14,27.01,83.0,2241.83,155598.0,191796.6,16879.881656804733
Bahrain,2012,Potatoes,177812,9.14,27.45,83.0,2278.35,171162.0,176247.8,17535.700197238657
Bahrain,2013,Potatoes,179569,9.14,27.86,83.0,2312.38,177812.0,170161.6,17708.97435897436
Bahrain,1990,Sweet potatoes,116667,14.05,26.26,83.0,2179.58,179569.0,160161.6,7751.9601328903655
Bahrain,1991,Sweet potatoes,120000,14.05,25.73,83.0,2135.59,116667.0,153042.0,7973.421926910299
Bahrain,1992,Sweet potatoes,112500,14.05,25.09,83.0,2082.47,120000.0,141309.6,7475.083056478405
Bahrain,1993,Sweet potatoes,116667,14.05,26.09,83.0,2165.47,112500.0,129080.6,7751.9601328903655
Bahrain,1994,Sweet potatoes,125000,30.86,26.66,83.0,2212.78,116667.0,118166.8,3923.414940364093
Bahrain,1995,Sweet potatoes,120000,12.46,26.18,83.0,2172.94,125000.0,118833.4,8915.304606240712
Bangladesh,1991,Maize,9781,1287.0,25.85,2666.0,68916.1,10015.0,9898.0,7.593944099378882
Bangladesh,1992,Maize,9319,1453.0,25.86,2666.0,68942.76,9781.0,9705.0,6.409215955983494
Bangladesh,1993,Maize,9351,1487.0,25.73,2666.0,68596.18000000001,9319.0,9616.5,6.284274193548387
Bangladesh,1994,Maize,9042,1594.5,25.91,2666.0,69076.06,9351.0,9501.6,5.667188968975243
Bangladesh,1995,Maize,10700,1702.0,26.09,2666.0,69555.94,9042.0,9638.6,6.283029947152085
Bangladesh,1996,Maize,10166,1919.0,26.15,2666.0,69715.9,10700.0,9715.6,5.294791666666667
Bangladesh,1997,Maize,10914,2035.0,25.55,2666.0,68116.3,10166.0,10034.6,5.360510805500982
Bangladesh,1998,Maize,7339,2068.0,26.13,2666.0,69662.58,10914.0,9632.2,3.5471242145964235
Bangladesh,1999,Maize,12346,2532.0,26.31,2666.0,70142.45999999999,7339.0,10293.0,4.874062376628504
Bangladesh,2000,Maize,20597,3170.0,25.91,2666.0,69076.06,12346.0,12272.4,6.495427309996846
Bangladesh,2001,Maize,32216,3295.78,25.93,2666.0,69129.38,20597.0,16682.4,9.771959305746819
Bangladesh,2002,Maize,40349,2954.29,26.1,2666.0,69582.6,32216.0,22569.4,13.653144023090796
Bangladesh,2004,Maize,48243,5587.81,26.14,2666.0,69689.24,40349.0,30750.2,8.632070154469377
Bangladesh,2005,Maize,53311,7605.01,26.19,2666.0,69822.54000000001,48243.0,38943.2,7.009062570256941
Bangladesh,2006,Maize,52998,9074.43,26.44,2666.0,70489.04000000001,53311.0,45423.4,5.839723296857559
Bangladesh,2007,Maize,59812,10962.31,25.95,2666.0,69182.7,52998.0,50942.6,5.455651623460433
Bangladesh,2008,Maize,60172,12936.5,26.0,2666.0,69316.0,59812.0,54907.2,4.650975845410628
Bangladesh,2009,Maize,56831,13790.09,26.54,2666.0,70755.64,60172.0,56624.8,4.120849040938751
Bangladesh,2010,Maize,58378,13283.72,26.65,2666.0,71048.9,56831.0,57638.2,4.394371879874021
Bangladesh,2011,Maize,61512,14798.28,25.8,2666.0,68782.8,58378.0,59341.0,4.1564184203555845
Bangladesh,2012,Maize,65838,13289.18,26.28,2666.0,70062.48,61512.0,60546.2,4.953883243116346
Bangladesh,2013,Maize,65953,15330.16,26.59,2666.0,70888.94,65838.0,61702.4,4.301892355177299
